Customer_ID,Age,Annual_Income,Total_Spend,Years_as_Customer,Num_of_Purchases,Average_Transaction_Amount,Num_of_Returns,Num_of_Support_Contacts,Satisfaction_Score,Last_Purchase_Days_Ago,Target_Churn,Gender_Male,Gender_Other,Promotion_Response_Responded,Promotion_Response_Unsubscribed,Email_Opt_In_True,Return_Ratio,Purchase_Frequency,Promotion_Response_Score,Email_Opt_In_Score,Engagement_Score,CLV,Intervention_Cost
375,43,121.17,5093.42,2,93,380.62,5,2,4,255,False,False,False,False,True,True,0.053763440860215055,0.36470588235294116,0,1,1,277.6287058823529,50
376,50,102.12,5620.74,10,91,189.32,9,3,5,261,False,False,True,True,False,True,0.0989010989010989,0.3486590038314176,3,1,4,660.0812260536397,50
377,60,127.31,3246.94,10,42,426.69,2,2,1,257,False,True,False,False,False,False,0.047619047619047616,0.16342412451361868,1,0,1,697.3143968871595,50
378,32,97.19,6180.33,12,2,460.36,6,3,4,81,True,True,False,False,True,True,3.0,0.024691358024691357,0,1,1,136.40296296296296,50
379,40,119.93,4254.04,17,27,369.66,0,2,4,291,False,False,False,False,True,False,0.0,0.09278350515463918,0,0,0,583.0719587628867,50
380,46,95.05,2072.36,10,73,326.78,4,2,2,338,True,False,True,False,False,True,0.0547945205479452,0.21597633136094674,1,1,2,705.7674556213017,50
381,38,92.08,6600.39,1,84,323.8,6,2,4,100,True,False,True,False,True,False,0.07142857142857142,0.84,0,0,0,271.992,50
382,36,145.16,3801.02,5,28,86.28,5,1,4,122,True,False,False,False,False,True,0.17857142857142858,0.22950819672131148,1,1,2,99.00983606557377,50
383,22,36.71,7872.16,12,23,117.76,7,0,1,73,False,False,False,False,False,False,0.30434782608695654,0.3150684931506849,1,0,1,445.2295890410959,50
384,40,49.98,4212.41,4,90,122.18,6,0,3,94,False,False,False,False,True,False,0.06666666666666667,0.9574468085106383,0,0,0,467.9234042553192,50
385,53,173.22,5131.89,13,89,89.71,8,2,1,28,True,False,False,False,True,False,0.0898876404494382,3.1785714285714284,0,0,0,3706.945357142856,50
386,37,158.79,7895.92,3,85,244.22,1,1,3,74,True,False,True,False,False,False,0.011764705882352941,1.1486486486486487,1,0,1,841.5689189189189,50
387,25,70.66,4533.99,1,37,42.79,0,1,4,182,True,True,False,True,False,True,0.0,0.2032967032967033,3,1,4,8.699065934065933,50
388,26,87.91,9665.59,5,25,150.84,9,4,3,166,True,False,True,False,False,True,0.36,0.15060240963855423,1,1,2,113.5843373493976,50
389,31,186.68,7950.98,11,31,405.64,8,1,4,182,True,True,False,False,False,False,0.25806451612903225,0.17032967032967034,1,0,1,760.0178021978022,50
390,23,167.25,8281.66,4,13,463.17,4,2,1,53,True,True,False,False,False,False,0.3076923076923077,0.24528301886792453,1,0,1,454.43094339622644,50
391,18,130.58,9543.81,12,53,434.05,4,4,2,150,False,True,False,False,True,False,0.07547169811320754,0.35333333333333333,0,0,0,1840.3720000000003,50
392,26,59.87,3949.62,10,57,165.41,5,0,3,150,False,False,True,True,False,True,0.08771929824561403,0.38,3,1,4,628.558,50
393,33,27.97,5842.79,6,93,269.36,4,0,5,173,False,False,False,False,True,False,0.043010752688172046,0.5375722543352601,0,0,0,868.8027745664741,50
394,33,97.63,6966.56,2,69,467.5,1,3,2,300,True,False,False,True,False,True,0.014492753623188406,0.23,3,1,4,215.05,50
395,29,141.07,6767.24,4,66,287.67,3,2,3,164,True,False,True,True,False,True,0.045454545454545456,0.4024390243902439,3,1,4,463.0785365853659,50
396,22,169.13,9534.07,11,70,135.06,5,3,4,361,True,False,True,False,True,True,0.07142857142857142,0.19390581717451524,0,1,1,288.0781163434903,50
397,57,173.48,2954.65,17,45,345.45,3,0,4,29,True,True,False,True,False,False,0.06666666666666667,1.5517241379310345,3,0,3,9112.732758620688,50
398,46,25.9,2984.48,2,86,320.2,7,1,4,89,True,False,True,False,True,False,0.08139534883720931,0.9662921348314607,0,0,0,618.8134831460674,50
399,63,63.95,9188.24,4,25,50.02,8,4,4,133,True,True,False,True,False,True,0.32,0.18796992481203006,3,1,4,37.609022556390975,50
400,44,81.04,8013.13,14,9,387.38,9,3,4,66,False,False,True,False,False,True,1.0,0.13636363636363635,1,1,2,739.5436363636363,50
401,28,53.97,2113.23,5,31,54.19,1,2,1,282,True,False,False,False,True,True,0.03225806451612903,0.1099290780141844,0,1,1,29.785283687943263,50
402,64,164.54,5743.46,9,33,317.99,1,0,3,25,True,False,False,False,False,False,0.030303030303030304,1.32,1,0,1,3777.7212,50
403,67,158.14,7483.06,6,86,348.35,2,0,2,165,True,False,False,False,False,True,0.023255813953488372,0.5212121212121212,1,1,2,1089.3854545454546,50
404,45,113.03,3595.06,11,68,300.67,2,4,3,339,False,False,True,False,True,False,0.029411764705882353,0.20058997050147492,0,0,0,663.4252507374631,50
405,69,196.93,4400.38,1,58,192.9,7,0,3,299,False,True,False,False,True,True,0.1206896551724138,0.1939799331103679,0,1,1,37.41872909698997,50
406,53,45.93,5796.43,4,85,306.82,9,3,1,16,True,False,False,False,True,False,0.10588235294117647,5.3125,0,0,0,6519.925,50
407,59,181.94,4724.37,9,82,280.77,5,0,1,41,False,True,False,False,True,False,0.06097560975609756,2.0,0,0,0,5053.86,50
408,36,40.96,7555.12,14,18,301.65,6,0,4,360,True,False,False,False,True,True,0.3333333333333333,0.05,0,1,1,211.155,50
409,52,49.37,158.79,1,76,406.78,0,4,4,1,False,True,False,False,True,True,0.0,76.0,0,1,1,30915.28,50
410,69,145.32,4402.86,11,19,414.73,8,1,3,141,False,False,True,True,False,False,0.42105263157894735,0.1347517730496454,3,0,3,614.7416312056738,50
411,48,39.72,3442.06,6,36,380.8,9,2,1,258,False,False,True,False,True,False,0.25,0.13953488372093023,0,0,0,318.80930232558137,50
412,61,121.85,6130.72,9,59,246.33,5,2,2,49,False,True,False,False,True,True,0.0847457627118644,1.2040816326530612,0,1,1,2669.4128571428573,50
413,36,95.64,7781.99,14,86,183.99,4,3,3,189,True,False,True,True,False,True,0.046511627906976744,0.455026455026455,3,1,4,1172.0844444444444,50
414,63,151.13,853.84,3,44,440.36,5,2,1,204,True,True,False,False,False,True,0.11363636363636363,0.21568627450980393,1,1,2,284.93882352941176,50
415,41,182.12,1664.79,1,64,439.61,2,4,3,126,True,False,True,False,True,True,0.03125,0.5079365079365079,0,1,1,223.29396825396825,50
416,19,158.58,6684.31,13,99,408.68,6,4,1,76,True,False,True,False,False,False,0.06060606060606061,1.3026315789473684,1,0,1,6920.673157894736,50
417,24,172.94,7410.18,8,98,443.33,5,0,3,236,False,True,False,True,False,True,0.05102040816326531,0.4152542372881356,3,1,4,1472.7572881355932,50
418,60,25.93,5923.2,17,74,203.68,6,0,2,195,True,False,False,False,False,True,0.08108108108108109,0.37948717948717947,1,1,2,1313.9971282051283,50
419,66,75.84,9829.75,16,28,271.88,6,3,1,213,False,False,False,False,False,False,0.21428571428571427,0.13145539906103287,1,0,1,571.8415023474179,50
420,48,112.78,5044.67,18,88,289.25,1,1,5,154,False,False,False,False,True,True,0.011363636363636364,0.5714285714285714,0,1,1,2975.142857142857,50
421,34,94.87,1449.29,1,64,361.78,2,0,4,293,False,True,False,False,False,False,0.03125,0.21843003412969283,1,0,1,79.02361774744027,50
422,44,61.63,6894.28,1,52,393.26,3,4,1,257,True,False,False,True,False,True,0.057692307692307696,0.20233463035019456,3,1,4,79.57011673151752,50
423,53,75.42,6060.55,12,60,285.47,2,0,3,227,False,False,True,False,False,False,0.03333333333333333,0.2643171806167401,1,0,1,905.4555066079295,50
424,67,190.18,5945.17,11,37,452.34,5,3,4,337,True,False,False,False,True,False,0.13513513513513514,0.10979228486646884,0,0,0,546.2978635014837,50
425,60,72.95,5503.95,7,49,120.08,9,3,3,345,True,False,True,False,True,True,0.1836734693877551,0.14202898550724638,0,1,1,119.38388405797102,50
426,27,83.7,9397.05,19,98,210.25,2,0,1,185,True,False,False,False,False,False,0.02040816326530612,0.5297297297297298,1,0,1,2116.137837837838,50
427,62,20.67,1378.65,2,12,38.07,9,1,3,24,True,False,False,True,False,True,0.75,0.5,3,1,4,38.07,50
428,31,172.11,824.65,6,73,491.14,2,2,1,342,False,True,False,False,True,True,0.0273972602739726,0.2134502923976608,0,1,1,629.0038596491228,50
429,24,47.87,1625.76,18,94,402.65,3,4,1,174,False,False,True,True,False,False,0.031914893617021274,0.5402298850574713,3,0,3,3915.4241379310342,50
430,56,56.75,2525.4,11,34,70.53,0,1,4,145,True,False,True,False,True,True,0.0,0.23448275862068965,0,1,1,181.91875862068963,50
431,57,65.95,5970.17,13,48,173.63,0,3,1,60,False,False,True,False,False,True,0.0,0.8,1,1,2,1805.752,50
432,26,179.23,6163.01,10,15,271.82,9,4,2,70,True,False,False,True,False,True,0.6,0.21428571428571427,3,1,4,582.4714285714285,50
433,31,57.16,2402.76,18,95,155.33,5,4,5,13,True,False,False,False,True,True,0.05263157894736842,7.3076923076923075,0,1,1,20431.869230769233,50
434,25,163.55,4943.33,4,32,67.77,7,2,2,259,False,True,False,True,False,True,0.21875,0.12355212355212356,3,1,4,33.49250965250965,50
435,34,165.45,4872.41,9,88,303.37,3,3,1,172,False,True,False,True,False,True,0.03409090909090909,0.5116279069767442,3,1,4,1396.913023255814,50
436,40,186.86,4585.8,3,64,119.58,9,2,5,50,False,True,False,True,False,True,0.140625,1.28,3,1,4,459.18719999999996,50
437,33,40.8,8055.1,11,44,320.13,9,2,3,99,True,False,False,False,False,True,0.20454545454545456,0.4444444444444444,1,1,2,1565.08,50
438,43,59.11,4769.76,7,22,348.52,0,1,3,64,True,True,False,False,False,False,0.0,0.34375,1,0,1,838.6262499999999,50
439,26,153.72,7607.82,1,3,408.91,5,3,2,249,True,False,True,False,False,False,1.6666666666666667,0.012048192771084338,1,0,1,4.926626506024097,50
440,53,55.28,1748.16,5,27,228.83,4,3,4,163,False,True,False,True,False,True,0.14814814814814814,0.1656441717791411,3,1,4,189.52177914110428,50
441,24,71.54,5366.48,5,10,352.17,1,1,5,288,True,False,False,False,False,True,0.1,0.034722222222222224,1,1,2,61.140625,50
442,35,50.01,8258.64,13,2,27.22,0,3,5,56,False,True,False,False,True,True,0.0,0.03571428571428571,0,1,1,12.637857142857142,50
443,25,51.09,1859.39,1,57,319.16,0,1,4,84,True,False,True,False,False,False,0.0,0.6785714285714286,1,0,1,216.57285714285717,50
444,38,106.68,4702.73,4,68,222.93,0,3,3,295,True,False,True,True,False,False,0.0,0.2305084745762712,3,0,3,205.54901694915256,50
445,43,39.74,6129.89,8,82,406.44,4,0,1,187,False,False,True,False,True,True,0.04878048780487805,0.4385026737967914,0,1,1,1425.8002139037433,50
446,20,77.91,1929.27,18,2,494.07,9,3,3,313,True,False,False,False,True,False,4.5,0.006389776357827476,0,0,0,56.82594249201278,50
447,34,96.79,7591.98,12,31,153.29,4,0,1,64,True,False,True,False,True,False,0.12903225806451613,0.484375,0,0,0,890.998125,50
448,68,24.42,882.06,3,35,448.28,0,2,3,88,True,True,False,True,False,True,0.0,0.3977272727272727,3,1,4,534.8795454545455,50
449,63,89.9,9469.51,13,98,61.94,8,2,5,74,True,True,False,True,False,True,0.08163265306122448,1.3243243243243243,3,1,4,1066.3724324324323,50
450,41,36.94,4735.39,17,48,231.67,7,2,5,63,True,False,True,True,False,False,0.14583333333333334,0.7619047619047619,3,0,3,3000.678095238095,50
451,42,108.84,3427.62,3,49,350.69,1,4,1,151,False,False,False,False,False,False,0.02040816326530612,0.32450331125827814,1,0,1,341.4001986754967,50
452,22,168.63,1256.39,13,11,432.93,8,2,3,339,False,False,True,True,False,False,0.7272727272727273,0.032448377581120944,3,0,3,182.622389380531,50
453,54,167.32,4382.71,10,7,118.39,9,0,1,304,True,True,False,False,True,False,1.2857142857142858,0.023026315789473683,0,0,0,27.260855263157893,50
454,62,34.48,6632.06,4,6,251.39,6,1,1,306,True,True,False,True,False,True,1.0,0.0196078431372549,3,1,4,19.716862745098037,50
455,67,128.22,1035.42,1,43,488.2,4,1,3,315,False,False,True,False,True,True,0.09302325581395349,0.1365079365079365,0,1,1,66.6431746031746,50
456,41,170.23,3132.06,14,71,371.26,8,4,1,354,False,False,False,True,False,False,0.11267605633802817,0.20056497175141244,3,0,3,1042.4645197740113,50
457,48,62.84,8376.57,6,39,203.06,9,3,1,120,False,True,False,False,True,False,0.23076923076923078,0.325,0,0,0,395.967,50
458,43,157.15,6497.19,19,6,253.8,6,2,3,239,True,False,False,False,True,True,1.0,0.02510460251046025,0,1,1,121.05941422594142,50
459,38,180.34,2143.09,4,61,460.63,4,3,2,338,True,False,True,False,True,False,0.06557377049180328,0.1804733727810651,0,0,0,332.52579881656806,50
460,51,165.1,1693.01,11,31,248.53,7,1,2,349,False,True,False,False,True,False,0.22580645161290322,0.08882521489971347,0,0,0,242.8330372492837,50
461,55,39.31,9054.4,13,60,38.46,0,0,4,62,True,True,False,False,False,False,0.0,0.967741935483871,1,0,1,483.8516129032258,50
462,41,21.63,2941.5,10,9,110.3,4,4,2,206,False,True,False,False,False,True,0.4444444444444444,0.043689320388349516,1,1,2,48.189320388349515,50
463,45,54.51,1877.05,17,64,11.84,3,4,3,154,False,True,False,False,False,False,0.046875,0.4155844155844156,1,0,1,83.64883116883118,50
464,47,68.69,9999.64,7,82,245.31,4,4,1,35,False,True,False,True,False,False,0.04878048780487805,2.342857142857143,3,0,3,4023.084,50
465,51,130.91,3161.0,13,87,486.97,9,2,3,14,False,True,False,False,True,False,0.10344827586206896,6.214285714285714,0,0,0,39340.21928571429,50
466,69,89.17,1334.93,16,4,403.21,9,4,5,219,True,False,True,True,False,False,2.25,0.0182648401826484,3,0,3,117.83305936073059,50
467,69,146.61,4671.4,7,16,30.23,6,0,3,34,True,True,False,False,True,True,0.375,0.47058823529411764,0,1,1,99.58117647058825,50
468,40,83.55,4400.02,18,95,466.12,1,0,2,338,False,True,False,False,True,True,0.010526315789473684,0.28106508875739644,0,1,1,2358.1810650887574,50
469,25,47.8,9275.34,7,7,64.55,3,4,4,185,True,False,True,False,False,True,0.42857142857142855,0.03783783783783784,1,1,2,17.097027027027025,50
470,59,76.28,1428.63,6,94,21.27,2,1,1,242,True,True,False,False,False,False,0.02127659574468085,0.3884297520661157,1,0,1,49.57140495867769,50
471,67,179.18,1002.25,13,23,113.68,8,1,1,182,False,True,False,True,False,False,0.34782608695652173,0.12637362637362637,3,0,3,186.76,50
472,27,192.54,1020.49,3,11,255.08,5,4,2,241,False,False,True,True,False,True,0.45454545454545453,0.04564315352697095,3,1,4,34.92796680497925,50
473,18,57.35,9052.45,1,29,48.1,0,2,4,53,True,True,False,False,False,False,0.0,0.5471698113207547,1,0,1,26.318867924528302,50
474,37,161.92,4548.75,18,8,392.86,6,1,5,363,True,True,False,False,True,False,0.75,0.02203856749311295,0,0,0,155.84528925619836,50
475,54,69.2,1591.0,11,92,18.57,7,4,4,101,True,False,True,False,True,True,0.07608695652173914,0.9108910891089109,0,1,1,186.06772277227725,50
476,35,179.68,5978.92,1,84,116.9,8,0,4,327,True,True,False,True,False,True,0.09523809523809523,0.25688073394495414,3,1,4,30.02935779816514,50
477,38,49.8,5422.47,5,3,303.22,2,3,2,209,True,False,True,True,False,False,0.6666666666666666,0.014354066985645933,3,0,3,21.762200956937804,50
478,66,139.87,2064.23,9,72,211.18,8,1,4,158,False,True,False,True,False,True,0.1111111111111111,0.45569620253164556,3,1,4,866.1053164556962,50
479,21,35.16,6070.08,19,77,235.6,6,2,1,143,False,True,False,False,False,True,0.07792207792207792,0.5384615384615384,1,1,2,2410.369230769231,50
480,60,195.3,3468.29,14,52,338.29,4,3,4,292,True,False,True,True,False,True,0.07692307692307693,0.1780821917808219,3,1,4,843.4079452054795,50
481,19,146.11,2459.87,8,20,186.22,8,3,2,226,True,False,False,False,True,False,0.4,0.08849557522123894,0,0,0,131.8371681415929,50
482,38,171.53,5152.97,9,95,127.92,5,2,4,10,True,False,True,False,True,True,0.05263157894736842,9.5,0,1,1,10937.16,50
483,54,122.0,2987.33,17,31,459.93,9,2,4,94,True,False,False,False,False,False,0.2903225806451613,0.32978723404255317,1,0,1,2578.5437234042556,50
484,22,105.82,2299.19,11,28,179.14,4,4,1,323,True,False,False,False,True,False,0.14285714285714285,0.08668730650154799,0,0,0,170.82080495356035,50
485,34,131.94,8809.25,16,16,244.23,7,0,1,79,False,True,False,False,True,True,0.4375,0.20253164556962025,0,1,1,791.4288607594937,50
486,66,115.17,1642.05,17,48,411.78,0,2,2,136,False,False,True,False,True,False,0.0,0.35294117647058826,0,0,0,2470.6800000000003,50
487,65,104.49,2877.84,2,24,320.07,4,2,3,258,False,False,False,True,False,False,0.16666666666666666,0.09302325581395349,3,0,3,59.54790697674419,50
488,28,156.7,3922.77,3,59,314.01,8,3,1,235,False,False,False,False,True,True,0.13559322033898305,0.251063829787234,0,1,1,236.50965957446806,50
489,63,52.08,2809.02,17,95,323.02,1,1,2,238,False,False,False,False,True,True,0.010526315789473684,0.39915966386554624,0,1,1,2191.9214285714284,50
490,58,50.81,2186.04,12,84,407.08,1,1,4,203,False,False,False,False,True,True,0.011904761904761904,0.41379310344827586,0,1,1,2021.3627586206896,50
491,48,97.73,7734.35,16,9,267.67,7,2,1,143,False,False,True,False,False,True,0.7777777777777778,0.06293706293706294,1,1,2,269.5418181818182,50
492,45,77.73,3357.26,16,14,47.17,9,0,5,341,True,True,False,False,True,False,0.6428571428571429,0.04105571847507331,0,0,0,30.98557184750733,50
493,61,33.34,1213.88,6,39,336.1,8,2,2,93,False,True,False,True,False,True,0.20512820512820512,0.41935483870967744,3,1,4,845.6709677419356,50
494,49,172.0,5454.86,3,39,90.85,7,0,5,177,True,False,False,False,True,False,0.1794871794871795,0.22033898305084745,0,0,0,60.05338983050847,50
495,38,158.89,1342.34,13,3,416.07,5,3,1,230,True,True,False,False,True,False,1.6666666666666667,0.013043478260869565,0,0,0,70.55099999999999,50
496,24,117.91,3639.44,13,43,86.71,5,4,5,363,True,False,False,True,False,True,0.11627906976744186,0.1184573002754821,3,1,4,133.52862258953166,50
497,27,196.28,8830.08,15,52,478.66,9,3,3,327,False,True,False,False,False,True,0.17307692307692307,0.15902140672782875,1,1,2,1141.7577981651377,50
498,45,33.07,3754.7,2,69,358.07,4,4,1,237,True,True,False,False,True,False,0.057971014492753624,0.2911392405063291,0,0,0,208.49645569620253,50
499,65,158.0,6361.84,12,39,139.06,8,3,4,117,False,False,True,False,False,False,0.20512820512820512,0.3333333333333333,1,0,1,556.24,50
500,53,67.95,5194.79,15,70,111.66,1,2,2,112,False,False,False,False,True,True,0.014285714285714285,0.625,0,1,1,1046.8125,50
501,37,86.35,1463.48,15,60,440.35,7,2,5,332,True,False,True,False,True,False,0.11666666666666667,0.18072289156626506,0,0,0,1193.7198795180725,50
502,30,59.47,6525.79,12,64,122.99,1,0,3,279,True,True,False,False,False,True,0.015625,0.22939068100358423,1,1,2,338.55311827956984,50
503,36,162.03,8574.75,7,54,211.81,9,2,5,23,False,False,False,True,False,False,0.16666666666666666,2.347826086956522,3,0,3,3481.0513043478263,50
504,67,45.96,1022.8,3,63,235.56,5,1,1,23,True,False,False,False,False,False,0.07936507936507936,2.739130434782609,1,0,1,1935.6886956521741,50
505,28,171.2,7561.43,10,34,70.94,1,2,5,114,False,False,False,False,True,False,0.029411764705882353,0.2982456140350877,0,0,0,211.5754385964912,50
506,52,139.08,6933.09,11,89,370.38,3,1,2,355,False,False,False,False,False,False,0.033707865168539325,0.2507042253521127,1,0,1,1021.4141408450704,50
507,51,30.62,8679.94,18,93,62.76,0,3,5,144,False,False,False,False,True,False,0.0,0.6458333333333334,0,0,0,729.585,50
508,61,165.98,1130.51,7,86,428.63,2,3,5,254,False,False,False,False,True,False,0.023255813953488372,0.33858267716535434,0,0,0,1015.8868503937008,50
509,21,133.0,3126.38,7,45,270.56,7,4,4,157,True,True,False,False,False,True,0.15555555555555556,0.28662420382165604,1,1,2,542.8433121019108,50
510,30,182.9,6973.49,12,15,312.18,9,4,3,153,True,False,False,False,True,True,0.6,0.09803921568627451,0,1,1,367.2705882352941,50
511,54,154.77,317.98,17,69,416.14,4,2,5,311,True,True,False,False,False,False,0.057971014492753624,0.22186495176848875,1,0,1,1569.5569774919613,50
512,19,121.0,7367.35,14,82,174.76,9,2,4,332,True,False,True,True,False,True,0.10975609756097561,0.2469879518072289,3,1,4,604.2906024096385,50
513,67,170.58,8593.99,15,80,482.92,1,4,5,298,True,True,False,False,True,True,0.0125,0.2684563758389262,0,1,1,1944.6442953020135,50
514,18,70.05,4587.71,8,26,309.78,2,2,5,264,True,False,True,True,False,False,0.07692307692307693,0.09848484848484848,3,0,3,244.06909090909087,50
515,57,118.45,4399.87,17,64,70.88,3,1,3,38,True,False,False,False,False,True,0.046875,1.6842105263157894,1,1,2,2029.4063157894734,50
516,42,72.85,2856.84,7,37,151.01,6,3,5,349,True,True,False,False,True,False,0.16216216216216217,0.10601719197707736,0,0,0,112.06759312320916,50
517,54,194.28,150.01,9,13,253.17,8,0,3,264,False,True,False,True,False,True,0.6153846153846154,0.04924242424242424,3,1,4,112.2003409090909,50
518,53,60.72,1944.4,16,39,345.53,5,0,5,182,False,True,False,False,False,True,0.1282051282051282,0.21428571428571427,1,1,2,1184.6742857142856,50
519,23,22.83,9800.65,3,60,109.06,6,3,3,129,True,False,True,False,True,True,0.1,0.46511627906976744,0,1,1,152.1767441860465,50
520,24,78.65,8686.13,11,94,219.21,1,0,5,236,True,False,False,False,False,False,0.010638297872340425,0.3983050847457627,1,0,1,960.4370338983051,50
521,21,110.45,2738.4,10,31,62.76,0,0,3,358,True,True,False,False,False,True,0.0,0.08659217877094973,1,1,2,54.34525139664805,50
522,52,25.11,9641.11,11,99,98.47,0,1,1,221,True,False,True,False,True,True,0.0,0.4479638009049774,0,1,1,485.2209502262443,50
523,58,120.66,3740.35,9,84,381.48,1,3,5,127,True,True,False,False,False,False,0.011904761904761904,0.6614173228346457,1,0,1,2270.857322834646,50
524,51,177.37,3046.1,11,84,308.59,5,4,4,158,True,True,False,True,False,True,0.05952380952380952,0.5316455696202531,3,1,4,1804.6655696202529,50
525,46,146.85,1612.8,11,32,231.6,7,3,5,69,True,True,False,False,False,False,0.21875,0.463768115942029,1,0,1,1181.4956521739132,50
526,22,132.13,9025.95,18,76,13.5,7,2,5,10,True,True,False,False,True,True,0.09210526315789473,7.6,0,1,1,1846.8,50
527,44,192.07,9871.23,4,8,42.4,0,2,4,136,False,False,True,False,False,True,0.0,0.058823529411764705,1,1,2,9.976470588235294,50
528,50,192.49,3341.37,5,70,384.15,4,3,5,339,False,False,False,False,True,True,0.05714285714285714,0.20648967551622419,0,1,1,396.6150442477875,50
529,63,168.37,7063.96,5,78,55.98,4,0,1,95,False,False,False,True,False,True,0.05128205128205128,0.8210526315789474,3,1,4,229.81263157894733,50
530,69,129.39,3419.5,18,63,387.81,3,1,4,334,True,True,False,False,False,False,0.047619047619047616,0.18862275449101795,1,0,1,1316.6962275449102,50
531,27,107.8,1139.41,18,99,364.84,8,2,4,110,False,False,True,False,True,False,0.08080808080808081,0.9,0,0,0,5910.407999999999,50
532,23,22.4,3987.65,16,47,261.73,7,4,3,256,False,False,False,False,True,True,0.14893617021276595,0.18359375,0,1,1,768.8318750000001,50
533,51,129.13,5560.54,9,33,185.85,7,1,3,360,False,False,False,True,False,False,0.21212121212121213,0.09166666666666666,3,0,3,153.32625,50
534,25,198.04,1317.87,2,33,451.11,4,4,4,35,False,True,False,False,False,False,0.12121212121212122,0.9428571428571428,1,0,1,850.6645714285714,50
535,48,167.26,8200.9,16,29,96.53,2,0,4,112,True,True,False,True,False,True,0.06896551724137931,0.25892857142857145,3,1,4,399.91,50
536,26,81.31,5023.89,10,13,428.96,2,4,5,106,False,False,True,False,False,True,0.15384615384615385,0.12264150943396226,1,1,2,526.0830188679246,50
537,38,47.37,2420.39,12,94,384.1,2,4,1,174,True,False,False,False,True,True,0.02127659574468085,0.5402298850574713,0,1,1,2490.0275862068966,50
538,25,161.13,5968.32,17,75,337.19,4,2,3,236,True,True,False,False,True,True,0.05333333333333334,0.3177966101694915,0,1,1,1821.6832627118642,50
539,21,153.91,7953.27,16,56,471.76,1,0,2,217,False,False,True,False,True,True,0.017857142857142856,0.25806451612903225,0,1,1,1947.912258064516,50
540,39,194.07,3343.48,17,74,498.1,2,4,5,144,True,False,True,False,True,False,0.02702702702702703,0.5138888888888888,0,0,0,4351.456944444444,50
541,45,177.47,7044.62,17,50,396.73,4,1,5,336,False,False,True,False,False,False,0.08,0.1488095238095238,1,0,1,1003.6324404761905,50
542,62,120.02,4335.81,3,20,122.1,4,3,1,342,False,False,False,False,True,False,0.2,0.05847953216374269,0,0,0,21.421052631578945,50
543,21,38.23,9644.11,9,87,345.63,2,3,3,56,True,False,False,True,False,True,0.022988505747126436,1.5535714285714286,3,1,4,4832.648035714286,50
544,56,107.03,7732.31,2,24,206.19,7,2,2,151,False,False,False,True,False,False,0.2916666666666667,0.15894039735099338,3,0,3,65.54384105960266,50
545,38,76.47,3627.87,17,31,69.95,3,4,3,147,False,False,True,False,False,False,0.0967741935483871,0.2108843537414966,1,0,1,250.77312925170068,50
546,25,112.23,275.7,15,61,425.9,2,1,3,11,True,False,True,False,False,True,0.03278688524590164,5.545454545454546,1,1,2,35427.13636363637,50
547,37,74.31,6609.45,9,53,174.02,1,1,1,256,False,True,False,False,False,False,0.018867924528301886,0.20703125,1,0,1,324.24820312500003,50
548,49,175.13,2058.93,2,14,482.58,7,4,5,347,False,True,False,True,False,True,0.5,0.040345821325648415,3,1,4,38.940172910662824,50
549,18,171.98,1306.6,15,32,407.45,0,4,1,27,False,False,False,True,False,False,0.0,1.1851851851851851,3,0,3,7243.555555555556,50
550,23,76.78,9324.59,14,59,402.03,4,0,3,329,True,False,False,False,True,True,0.06779661016949153,0.17933130699088146,0,1,1,1009.3519148936169,50
551,45,127.92,9999.49,1,17,415.19,4,3,2,9,True,True,False,True,False,False,0.23529411764705882,1.8888888888888888,3,0,3,784.2477777777777,50
552,61,97.43,2771.9,13,19,209.98,9,4,5,163,True,False,False,False,False,True,0.47368421052631576,0.1165644171779141,1,1,2,318.19055214723926,50
553,48,183.64,3087.51,9,2,50.28,5,4,1,349,True,True,False,True,False,True,2.5,0.0057306590257879654,3,1,4,2.59323782234957,50
554,27,53.72,1733.39,1,16,497.57,4,1,4,167,False,True,False,True,False,True,0.25,0.09580838323353294,3,1,4,47.671377245508985,50
555,37,145.59,4631.08,1,33,482.43,9,2,2,128,False,True,False,True,False,True,0.2727272727272727,0.2578125,3,1,4,124.376484375,50
556,25,194.67,8671.85,11,79,239.17,3,3,4,361,False,False,True,False,False,True,0.0379746835443038,0.2188365650969529,1,1,2,575.7305540166204,50
557,39,51.55,7044.91,12,74,415.96,2,3,3,357,False,False,False,False,True,False,0.02702702702702703,0.20728291316526612,0,0,0,1034.6568067226892,50
558,55,56.35,8478.68,5,7,243.91,1,3,2,27,True,False,True,False,True,False,0.14285714285714285,0.25925925925925924,0,0,0,316.1796296296296,50
559,46,144.87,2361.97,19,68,463.81,5,0,2,143,False,False,False,True,False,True,0.07352941176470588,0.4755244755244755,3,1,4,4190.507132867133,50
560,26,160.25,7331.52,18,71,206.03,3,3,5,316,False,False,True,False,True,False,0.04225352112676056,0.22468354430379747,0,0,0,833.2479113924051,50
561,61,108.3,9193.41,7,80,440.54,5,1,3,161,True,False,False,False,False,False,0.0625,0.4968944099378882,1,0,1,1532.3130434782609,50
562,64,129.74,2886.02,19,94,16.34,7,4,1,52,False,False,False,False,True,True,0.07446808510638298,1.8076923076923077,0,1,1,561.2161538461538,50
563,18,58.28,6937.47,16,86,177.24,3,1,2,232,False,True,False,True,False,True,0.03488372093023256,0.3706896551724138,3,1,4,1051.216551724138,50
